"","ISO","lang.family.x","lang.genus.x","native.country.x","native.country.area.x","language.x","lang.family.y","lang.genus.y","native.country.y","native.country.area.y","language.y","lat","lon","area","perimeter","n.neighbors","mean.temp","sum.precip","sd.temp","sd.precip","growing.season","pop_log"
"877","min","Austronesian","Sundic","Indonesia","Asia","minangkabau","Austronesian","Sundic","Indonesia","Asia","minangkabau",-1,101,5261317,3253379,23,26.1654,222.342,64.885,0.4016,12,6.81291
"878","mgf","Bulaka River","Bulaka River","Indonesia","Asia","maklew","Bulaka River","Bulaka River","Indonesia","Asia","maklew",-7.67,139.42,59928,457676,5,NA,NA,NA,NA,NA,2.07918
"879","mak","Austronesian","Sulawesi","Indonesia","Asia","makassar","Austronesian","Sulawesi","Indonesia","Asia","makassar",-5.42,119.58,458818,454076,5,26.2417,239.833,241.504,0.4432,8.5,6.20412
"880","mqj","Austronesian","Sulawesi","Indonesia","Asia","mamasa","Austronesian","Sulawesi","Indonesia","Asia","mamasa",-3.08,119.67,66620,229196,10,NA,NA,NA,NA,NA,5
"881","mnb","Austronesian","Sulawesi","Indonesia","Asia","muna","Austronesian","Sulawesi","Indonesia","Asia","muna",-5,122.5,374750,870712,10,NA,NA,NA,NA,NA,5.35603
"882","mqy","Austronesian","Central Malayo-Polynesian","Indonesia","Asia","manggarai","Austronesian","Central Malayo-Polynesian","Indonesia","Asia","manggarai",-8.5,120.33,96940,626955,8,NA,NA,NA,NA,NA,5.69897
"883","mnz","Trans-New Guinea","Wissel Lakes-Kemandoga","Indonesia","Asia","moni","Trans-New Guinea","Wissel Lakes-Kemandoga","Indonesia","Asia","moni",-3.67,137,79865,464702,10,NA,NA,NA,NA,NA,4.30103
"884","mdr","Austronesian","Sulawesi","Indonesia","Asia","mandar","Austronesian","Sulawesi","Indonesia","Asia","mandar",-3.42,119.08,132130,666464,20,NA,NA,NA,NA,NA,5.30103
"885","mwv","Austronesian","Sundic","Indonesia","Asia","mentawai","Austronesian","Sundic","Indonesia","Asia","mentawai",-1.5,99,603633,1507938,3,NA,NA,NA,NA,NA,4.69897
"886","mso","Mombum","Mombum","Indonesia","Asia","mombum","Mombum","Mombum","Indonesia","Asia","mombum",-8.25,138.75,12732,251246,2,NA,NA,NA,NA,NA,2.39794
"887","mhz","Austronesian","South Halmahera - West New Guinea","Indonesia","Asia","mor","Austronesian","South Halmahera - West New Guinea","Indonesia","Asia","mor",-3,135.75,1814,158215,3,NA,NA,NA,NA,NA,2.8451
"888","akc","West Papuan","Kebar","Indonesia","Asia","mpur","West Papuan","Kebar","Indonesia","Asia","mpur",-0.75,133.25,64153,186574,5,NA,NA,NA,NA,NA,3.8451
"889","mrz","Marind","Marind Proper","Indonesia","Asia","marind","Marind","Marind Proper","Indonesia","Asia","marind",-7.83,140.17,1410048,1703015,19,NA,NA,NA,NA,NA,3.8451
"890","mok","Morehead and Upper Maro Rivers","Morehead and Upper Maro Rivers","Indonesia","Asia","moraori","Morehead and Upper Maro Rivers","Morehead and Upper Maro Rivers","Indonesia","Asia","moraori",-8.58,140.67,16805,113893,3,NA,NA,NA,NA,NA,1.69897
"891","zrs","Trans-New Guinea","Mairasi-Tanah Merah","Indonesia","Asia","mairasi","Trans-New Guinea","Mairasi-Tanah Merah","Indonesia","Asia","mairasi",-3.5,134,128106,468580,7,26.3833,199.5,53.785,0.9154,12,3.51851
"892","sdo","Austronesian","Borneo","Malaysia","Asia","mentuhtapuh","Austronesian","Borneo","Malaysia","Asia","mentuhtapuh",1.25,111,44947.5,184425,9.5,NA,NA,NA,NA,NA,4.53908
"893","slz","Austronesian","South Halmahera - West New Guinea","Indonesia","Asia","maya","Austronesian","South Halmahera - West New Guinea","Indonesia","Asia","maya",-1.25,130.92,11578,108211,4,NA,NA,NA,NA,NA,3.60206
"894","mhy","Austronesian","Borneo","Indonesia","Asia","maanyan","Austronesian","Borneo","Indonesia","Asia","maanyan",-2,115,387949,662249,9,NA,NA,NA,NA,NA,5.17609
"895","nxg","Austronesian","Central Malayo-Polynesian","Indonesia","Asia","ngada","Austronesian","Central Malayo-Polynesian","Indonesia","Asia","ngada",-8.83,121,14710,167233,9,NA,NA,NA,NA,NA,4.77815
"896","nia","Austronesian","Sundic","Indonesia","Asia","nias","Austronesian","Sundic","Indonesia","Asia","nias",1,97.75,520030,1390293,3,NA,NA,NA,NA,NA,5.68124
"897","nir","Nimboran","Nimboran","Indonesia","Asia","nimboran","Nimboran","Nimboran","Indonesia","Asia","nimboran",-2.5,140.17,8247,70207,7,NA,NA,NA,NA,NA,3.30103
"898","npy","Austronesian","Sulawesi","Indonesia","Asia","napu","Austronesian","Sulawesi","Indonesia","Asia","napu",-1.33,120.42,26198,189543,8,NA,NA,NA,NA,NA,3.77815
"899","nni","Austronesian","Central Malayo-Polynesian","Indonesia","Asia","nuaulu","Austronesian","Central Malayo-Polynesian","Indonesia","Asia","nuaulu",-3.25,129.17,5166,62771,5,NA,NA,NA,NA,NA,3.17609
"900","afz","Lakes Plain","Lakes Plain","Indonesia","Asia","obokuitai","Lakes Plain","Lakes Plain","Indonesia","Asia","obokuitai",-3,138,13753,113716,7,NA,NA,NA,NA,NA,2.07918
"901","nij","Austronesian","Borneo","Indonesia","Asia","olohmangtangai","Austronesian","Borneo","Indonesia","Asia","olohmangtangai",-0.83,113,827931,487202,6,NA,NA,NA,NA,NA,5.90309
"902","ury","Tor","Tor","Indonesia","Asia","orya","Tor","Tor","Indonesia","Asia","orya",-2.75,139.83,81912,250087,11,NA,NA,NA,NA,NA,3.20412
"903","pdo","Austronesian","Sulawesi","Indonesia","Asia","padoe","Austronesian","Sulawesi","Indonesia","Asia","padoe",-2.33,121.33,21023,129132,5,NA,NA,NA,NA,NA,3.77815
"904","pgu","West Papuan","North Halmaheran","Indonesia","Asia","pagu","West Papuan","North Halmaheran","Indonesia","Asia","pagu",1.25,127.75,11914,79655,6,NA,NA,NA,NA,NA,3.5197
"905","psa","Trans-New Guinea","Awju-Dumut","Indonesia","Asia","pisa","Trans-New Guinea","Awju-Dumut","Indonesia","Asia","pisa",-5.17,139.17,69890,239313,8,NA,NA,NA,NA,NA,3.81291
"906","plh","Austronesian","Central Malayo-Polynesian","Indonesia","Asia","paulohi","Austronesian","Central Malayo-Polynesian","Indonesia","Asia","paulohi",-3.25,128.75,147,10122,2,NA,NA,NA,NA,NA,1.69897
"907","pmf","Austronesian","Sulawesi","Indonesia","Asia","pamona","Austronesian","Sulawesi","Indonesia","Asia","pamona",-1.75,120.83,1376758,2505807,19,NA,NA,NA,NA,NA,5.02531
"908","rej","Austronesian","Sundic","Indonesia","Asia","rejang","Austronesian","Sundic","Indonesia","Asia","rejang",-3.42,102.5,142725,356960,11,26.3667,304.083,87.659,0.3525,12,6
"909","isg","Sign Languages","","Ireland","Europe","irishsignlanguage","Sign Languages","","Ireland","Europe","irishsignlanguage",53.5,-7.5,NA,NA,NA,9.0917,72.458,11.994,3.9342,8,1.699
"910","isr","Sign Languages","","Israel","Asia","israelisignlanguage","Sign Languages","","Israel","Asia","israelisignlanguage",32,34.83,NA,NA,NA,18.8576,46.639,54.925,5.1463,5.1667,3.69897
"911","mar","Indo-European","Indic","India","Asia","marathi","Indo-European","Indic","India","Asia","marathi",19,76,20514157,8253751,51,26.7936,110.723,146.399,3.1497,4.9302,7.83283
"912","aij","Afro-Asiatic","Semitic","Israel","Asia","neoaramaicarbeljewish","Afro-Asiatic","Semitic","Israel","Asia","neoaramaicarbeljewish",31.75,35,NA,NA,NA,19.7192,41.883,48.401,5.6122,4.6,3.30103
"913","njm","Sino-Tibetan","Kuki-Chin-Naga","India","Asia","angami","Sino-Tibetan","Kuki-Chin-Naga","India","Asia","angami",25.67,94.5,117321,148381.5,14.5,NA,NA,NA,NA,NA,5.03743
"914","abj","Andamanese","Great Andamanese","India","Asia","akabiada","Andamanese","Great Andamanese","India","Asia","akabiada",11.67,92.5,NA,NA,NA,26.4,247.75,179.855,0.7135,8,1.69897
"915","aci","Andamanese","Great Andamanese","India","Asia","akacari","Andamanese","Great Andamanese","India","Asia","akacari",13.5,93,NA,NA,NA,NA,NA,NA,NA,NA,1.69897
"916","akx","Andamanese","Great Andamanese","India","Asia","akakede","Andamanese","Great Andamanese","India","Asia","akakede",12.75,92.75,NA,NA,NA,NA,NA,NA,NA,NA,1.69897
"917","njo","Sino-Tibetan","Kuki-Chin-Naga","India","Asia","ao","Sino-Tibetan","Kuki-Chin-Naga","India","Asia","ao",26.58,94.67,136827,193517,13,NA,NA,NA,NA,NA,5.14922
"918","apt","Sino-Tibetan","Mirish","India","Asia","apatani","Sino-Tibetan","Mirish","India","Asia","apatani",27.5,93.75,249869,200649,8,NA,NA,NA,NA,NA,4.36173
"919","awa","Indo-European","Indic","Nepal","Asia","awadhi","Indo-European","Indic","Nepal","Asia","awadhi",27.5,81.5,2098818,874640,19,22.40895,123.66,155.864,5.635,6.18095,7.31304
"920","bfq","Dravidian","Southern Dravidian","India","Asia","badaga","Dravidian","Southern Dravidian","India","Asia","badaga",11.67,76.75,20905,77383,3,NA,NA,NA,NA,NA,5.38983
"921","bgq","Indo-European","Indic","India","Asia","bagri","Indo-European","Indic","India","Asia","bagri",29.58,74.33,674895,371537.5,4,24.9417,19.75,24.136,8.1165,1,6.32203
"922","bhb","Indo-European","Indic","India","Asia","bhili","Indo-European","Indic","India","Asia","bhili",22,73,2749382,2025771,24,27.1958,64.854,90.29,3.7804,4,6.11394
"923","bho","Indo-European","Indic","India","Asia","bhojpuri","Indo-European","Indic","India","Asia","bhojpuri",26,84,2144371.5,951912,24.5,22.99545,141.938,172.38,5.2614,6.29165,7.42476
"924","bkk","Indo-European","Indic","Pakistan","Asia","brokskat","Indo-European","Indic","Pakistan","Asia","brokskat",35.33,76.5,68006,103913,2,NA,NA,NA,NA,NA,3.47712
"925","bgp","Indo-European","Iranian","Pakistan","Asia","baluchi","Indo-European","Iranian","Pakistan","Asia","baluchi",28,62,5689864,1151479,13,26.6563,9.458,11.302,8.4099,0,6.25648
"926","bft","Sino-Tibetan","Bodic","Pakistan","Asia","balti","Sino-Tibetan","Bodic","Pakistan","Asia","balti",35,76,389158,734185,6,9.95835,14.9165,12.87,9.95435,0.25,5.52763
"927","brx","Sino-Tibetan","Baric","India","Asia","bodo","Sino-Tibetan","Baric","India","Asia","bodo",26.83,92,73507,224408,14.5,NA,NA,NA,NA,NA,5.78053
"928","bsk","Burushaski","Burushaski","Pakistan","Asia","burushaski","Burushaski","Burushaski","Pakistan","Asia","burushaski",36.5,74.5,95015,537351,8,13.1667,12.333,12.702,9.3779,1,4.93976
"929","bee","Sino-Tibetan","Bodic","India","Asia","byansi","Sino-Tibetan","Bodic","India","Asia","byansi",30.17,80.5,15957,54477,6,20.9333,139.917,201.16,4.9789,4,3.65925
"930","cdn","Sino-Tibetan","Bodic","India","Asia","chaudangsi","Sino-Tibetan","Bodic","India","Asia","chaudangsi",30,80.25,28764.5,77207.5,8,20.9333,139.917,201.16,4.9789,4,3.48029
"931","nbc","Sino-Tibetan","Baric","Myanmar","Asia","chang","Sino-Tibetan","Baric","Myanmar","Asia","chang",26.33,94.75,20361,56394,7,NA,NA,NA,NA,NA,4.49136
"932","mrh","Sino-Tibetan","Kuki-Chin-Naga","Myanmar","Asia","chinmara","Sino-Tibetan","Kuki-Chin-Naga","Myanmar","Asia","chinmara",23,93.17,112103,178115.5,10,NA,NA,NA,NA,NA,4.62325
"933","ctd","Sino-Tibetan","Kuki-Chin-Naga","Myanmar","Asia","chintiddim","Sino-Tibetan","Kuki-Chin-Naga","Myanmar","Asia","chintiddim",23.33,93.67,348888.5,269228,10.5,NA,NA,NA,NA,NA,5.53668
"934","der","Sino-Tibetan","Baric","India","Asia","deuri","Sino-Tibetan","Baric","India","Asia","deuri",26,90.25,57209,94839,7,NA,NA,NA,NA,NA,4.42975
"935","div","Indo-European","Indic","Maldives","Asia","dhivehi","Indo-European","Indic","Maldives","Asia","dhivehi",4.17,73.5,9271.5,3014799,0.5,27.825,162.417,64.247,0.6538,11,5.45818
"936","dhi","Sino-Tibetan","Bodic","Nepal","Asia","dhimal","Sino-Tibetan","Bodic","Nepal","Asia","dhimal",26.67,87.75,31624,72136,14,23.64615,195.7215,231.1335,4.48775,6.76925,4.24939
"937","mhu","Sino-Tibetan","Mirish","India","Asia","digaro","Sino-Tibetan","Mirish","India","Asia","digaro",28.42,96,130391,159995,4,NA,NA,NA,NA,NA,3.93561
"938","dis","Sino-Tibetan","Baric","India","Asia","dimasa","Sino-Tibetan","Baric","India","Asia","dimasa",25.5,93,154563,199457,13,NA,NA,NA,NA,NA,5.02531
"939","drd","Sino-Tibetan","Bodic","India","Asia","darma","Sino-Tibetan","Bodic","India","Asia","darma",30,79.75,7795,42368.5,6.5,20.9333,139.917,201.16,4.9789,4,3.5084
"940","apq","Andamanese","Great Andamanese","India","Asia","greatandamanese","Andamanese","Great Andamanese","India","Asia","greatandamanese",12,92.67,42480,226429,0,NA,NA,NA,NA,NA,1.69897
"941","gbj","Austro-Asiatic","Munda","India","Asia","gutob","Austro-Asiatic","Munda","India","Asia","gutob",19,83.67,80276,120477,7,NA,NA,NA,NA,NA,3.90309
"942","ggo","Dravidian","South-Central Dravidian","India","Asia","gondi","Dravidian","South-Central Dravidian","India","Asia","gondi",19,81,2301190,2076031,24.5,26.7346,103.4875,132.9455,4.4233,4.525,6.29092
"943","hlb","Indo-European","Indic","India","Asia","halbi","Indo-European","Indic","India","Asia","halbi",21,81,543971,360474,10,26.8167,110.083,135.138,4.6372,5,5.69897
"944","hmr","Sino-Tibetan","Kuki-Chin-Naga","India","Asia","hmar","Sino-Tibetan","Kuki-Chin-Naga","India","Asia","hmar",24.17,93,206734,196085,13,NA,NA,NA,NA,NA,4.69897
"945","anq","Andamanese","South Andamanese","India","Asia","jarawainandamans","Andamanese","South Andamanese","India","Asia","jarawainandamans",12,92.58,21360,191461,0,26.4,247.75,179.855,0.7135,8,2.47712
"946","jun","Austro-Asiatic","Munda","India","Asia","juang","Austro-Asiatic","Munda","India","Asia","juang",21.33,86,104474,139707,6,NA,NA,NA,NA,NA,4.69897
"947","xac","Sino-Tibetan","Baric","India","Asia","kachari","Sino-Tibetan","Baric","India","Asia","kachari",26.5,91,159430,739729,62,23.8708,174.708,143.576,4.644,8.75,4.77085
"948","nkf","Sino-Tibetan","Kuki-Chin-Naga","India","Asia","kabui","Sino-Tibetan","Kuki-Chin-Naga","India","Asia","kabui",24.83,94,32142,77815,6,NA,NA,NA,NA,NA,4
"949","kfc","Dravidian","South-Central Dravidian","India","Asia","konda","Dravidian","South-Central Dravidian","India","Asia","konda",19.5,83,92471,1296950,62,26.2367,125.748,133.785,4.41,5.8077,4.17609
"950","klr","Sino-Tibetan","Bodic","Nepal","Asia","khaling","Sino-Tibetan","Bodic","Nepal","Asia","khaling",27.5,86.67,20852,59362,10,10.72975,124.714,139.435,4.56735,7.39285,3.96792
"951","khr","Austro-Asiatic","Munda","India","Asia","kharia","Austro-Asiatic","Munda","India","Asia","kharia",22.5,84.33,361850,261230,12,NA,NA,NA,NA,NA,5.46772
"952","khw","Indo-European","Indic","Pakistan","Asia","khowar","Indo-European","Indic","Pakistan","Asia","khowar",36,72,654401,1270738,21,15.92915,45.9585,34.004,9.4244,4,5.38382
"953","knn","Indo-European","Indic","India","Asia","konkani","Indo-European","Indic","India","Asia","konkani",15.25,74,623131,1479406,5,25.4286,229.381,348.463,1.9222,5.1429,6.60206
"954","kfq","Austro-Asiatic","Munda","India","Asia","korku","Austro-Asiatic","Munda","India","Asia","korku",22.5,78.5,1114555,887700,14,24.2667,98.833,134.589,4.3429,4,5.67943
"955","kex","Indo-European","Indic","India","Asia","kokni","Indo-European","Indic","India","Asia","kokni",20.75,73.5,74321,128765,7,NA,NA,NA,NA,NA,5.75619
"956","kle","Sino-Tibetan","Bodic","Nepal","Asia","kulung","Sino-Tibetan","Bodic","Nepal","Asia","kulung",27.5,87,67253,207782,29,13.8478,132.172,141.013,4.4304,7.4667,4.27152
"957","kan","Dravidian","Southern Dravidian","India","Asia","kannada","Dravidian","Southern Dravidian","India","Asia","kannada",14,76,13883535,2938533,24,25.6838,110.513,127.484,2.307,5.95,7.54834
"958","kfk","Sino-Tibetan","Bodic","India","Asia","kinnauri","Sino-Tibetan","Bodic","India","Asia","kinnauri",31.5,78,473656,671084,14,NA,NA,NA,NA,NA,4.68822
"959","kfa","Dravidian","Southern Dravidian","India","Asia","kodava","Dravidian","Southern Dravidian","India","Asia","kodava",12.17,76.83,197952,248226,5,20.6,271.667,349.775,1.682,8,5.08636
"960","kfb","Dravidian","Central Dravidian","India","Asia","kolami","Dravidian","Central Dravidian","India","Asia","kolami",20,78.5,177571,219302.5,9.5,NA,NA,NA,NA,NA,4.69897
"961","kfe","Dravidian","Southern Dravidian","India","Asia","kota","Dravidian","Southern Dravidian","India","Asia","kota",11.5,77.17,23382,88504,7,NA,NA,NA,NA,NA,3.30103
"962","kff","Dravidian","South-Central Dravidian","India","Asia","koya","Dravidian","South-Central Dravidian","India","Asia","koya",17.5,81.33,1318163,1107420,10,NA,NA,NA,NA,NA,5.51851
"963","kxu","Dravidian","South-Central Dravidian","India","Asia","kuiinindia","Dravidian","South-Central Dravidian","India","Asia","kuiinindia",20,83.5,956473,887940,14,27.1417,114.667,145.725,4.3852,5,5.85552
"964","kfy","Indo-European","Indic","India","Asia","kumauni","Indo-European","Indic","India","Asia","kumauni",30,80,705406.5,337285.5,8,17.32085,116.8545,119.6825,5.06795,10,6.37291
"965","kxv","Dravidian","South-Central Dravidian","India","Asia","kuvi","Dravidian","South-Central Dravidian","India","Asia","kuvi",18.75,82.67,189340,299581,12,NA,NA,NA,NA,NA,5.47712
"966","lmn","Indo-European","Indic","India","Asia","lamani","Indo-European","Indic","India","Asia","lamani",17,77,5000333,4734587,24,27.8469,74.076,80.513,3.416,4.9583,6.45743
"967","njh","Sino-Tibetan","Kuki-Chin-Naga","India","Asia","lotha","Sino-Tibetan","Kuki-Chin-Naga","India","Asia","lotha",26.5,94.25,70729,127237,7,NA,NA,NA,NA,NA,4.90309
"968","nst","Sino-Tibetan","Baric","India","Asia","lungchang","Sino-Tibetan","Baric","India","Asia","lungchang",27.5,96.42,177856,232275,6,NA,NA,NA,NA,NA,5.00169
"969","mai","Indo-European","Indic","Nepal","Asia","maithili","Indo-European","Indic","Nepal","Asia","maithili",26,86,1079214.5,749884.5,45.5,22.39595,137.5585,162.1405,4.86005,6.40635,7.39441
"970","mag","Indo-European","Indic","India","Asia","magahi","Indo-European","Indic","India","Asia","magahi",23.5,85.5,2489896,675438,11,26.0333,90,109.515,5.3452,5,7.11394
"971","mxj","Sino-Tibetan","Mirish","India","Asia","miju","Sino-Tibetan","Mirish","India","Asia","miju",29,96,301184,291299,4,NA,NA,NA,NA,NA,3.81291
"972","mjw","Sino-Tibetan","Kuki-Chin-Naga","India","Asia","mikir","Sino-Tibetan","Kuki-Chin-Naga","India","Asia","mikir",26.33,93.5,345925,297656,13,23.7,110.917,86.336,5.416,8,5.67943
"973","mrg","Sino-Tibetan","Mirish","India","Asia","mising","Sino-Tibetan","Mirish","India","Asia","mising",28.5,94.83,NA,NA,NA,NA,NA,NA,NA,NA,5.60206
"974","kmj","Dravidian","Northern Dravidian","India","Asia","malto","Dravidian","Northern Dravidian","India","Asia","malto",25,87.33,NA,NA,NA,26.0583,103.333,115.986,5.1941,5.3333,4.3049
"975","mke","Indo-European","Indic","India","Asia","mawchi","Indo-European","Indic","India","Asia","mawchi",21.33,73.67,21079,61169,7,NA,NA,NA,NA,NA,4.88081
"976","caq","Austro-Asiatic","Nicobarese","India","Asia","nicobaresecar","Austro-Asiatic","Nicobarese","India","Asia","nicobaresecar",9,93,6838,55378,0,NA,NA,NA,NA,NA,4.47712
"977","new","Sino-Tibetan","Bodic","Nepal","Asia","newarikathmandu","Sino-Tibetan","Bodic","Nepal","Asia","newarikathmandu",27.67,85.5,20613,58409,12.5,17.2333,144.238,169.408,4.9891,7.7143,5.91669
"978","nmf","Sino-Tibetan","Kuki-Chin-Naga","India","Asia","nagatangkhul","Sino-Tibetan","Kuki-Chin-Naga","India","Asia","nagatangkhul",25,94.5,260459,249794,16,NA,NA,NA,NA,NA,5.04139
"979","dap","Sino-Tibetan","Mirish","India","Asia","nyishi","Sino-Tibetan","Mirish","India","Asia","nyishi",27.5,93.5,941354,378169,15,NA,NA,NA,NA,NA,5.41664
"980","nbi","Sino-Tibetan","Kuki-Chin-Naga","India","Asia","nagamao","Sino-Tibetan","Kuki-Chin-Naga","India","Asia","nagamao",25.5,94.33,67800,135762,14,NA,NA,NA,NA,NA,4.90849
"981","ncb","Austro-Asiatic","Nicobarese","India","Asia","nancowry","Austro-Asiatic","Nicobarese","India","Asia","nancowry",8.05,93.5,18438,259222,0,NA,NA,NA,NA,NA,3.34242
"982","njb","Sino-Tibetan","Baric","India","Asia","nocte","Sino-Tibetan","Baric","India","Asia","nocte",27,95.5,120759,236777,9,NA,NA,NA,NA,NA,4.54407
"983","nag","Creoles and Pidgins","","India","Asia","nagapidgin","Creoles and Pidgins","","India","Asia","nagapidgin",25.67,94,41140,108375,13,NA,NA,NA,NA,NA,4.47712
"984","tpq","Sino-Tibetan","Bodic","India","Asia","nyamkad","Sino-Tibetan","Bodic","India","Asia","nyamkad",32,78.5,14846,46633,3,NA,NA,NA,NA,NA,2.85914
"985","nzm","Sino-Tibetan","Kuki-Chin-Naga","India","Asia","nagazeme","Sino-Tibetan","Kuki-Chin-Naga","India","Asia","nagazeme",25.17,93.5,24493,66285,10,NA,NA,NA,NA,NA,4.48855
"986","ort","Indo-European","Indic","India","Asia","oriyakotia","Indo-European","Indic","India","Asia","oriyakotia",18.33,83,170912,458342,9,NA,NA,NA,NA,NA,5.17609
"987","oon","Andamanese","South Andamanese","India","Asia","onge","Andamanese","South Andamanese","India","Asia","onge",10.75,92.42,41579,130403,0,NA,NA,NA,NA,NA,1.98227
"988","peg","Dravidian","South-Central Dravidian","India","Asia","pengo","Dravidian","South-Central Dravidian","India","Asia","pengo",19.83,83.83,8954,48920,7,NA,NA,NA,NA,NA,5.54407
"989","pci","Dravidian","Central Dravidian","India","Asia","parjidravidian","Dravidian","Central Dravidian","India","Asia","parjidravidian",19.5,82.5,505691,555982,12,22.9,140,168.576,3.2996,6,4.87506
"990","prx","Sino-Tibetan","Bodic","India","Asia","purki","Sino-Tibetan","Bodic","India","Asia","purki",34.67,76,581987,703242,7,5.6972,25,22.123,11.0721,0.6667,5.12057
"991","pck","Sino-Tibetan","Kuki-Chin-Naga","India","Asia","paite","Sino-Tibetan","Kuki-Chin-Naga","India","Asia","paite",24,93.17,150975.5,186060,10.5,NA,NA,NA,NA,NA,4.73159
"992","lae","Sino-Tibetan","Bodic","India","Asia","pattani","Sino-Tibetan","Bodic","India","Asia","pattani",32.75,76.75,44442,88384,7,NA,NA,NA,NA,NA,4.04139
"993","raw","Sino-Tibetan","Nungish","Myanmar","Asia","rawang","Sino-Tibetan","Nungish","Myanmar","Asia","rawang",27.5,97.5,1236990,758411,14,20.4583,338.167,379.148,4.7626,9,5.08853
"994","bfw","Austro-Asiatic","Munda","India","Asia","remo","Austro-Asiatic","Munda","India","Asia","remo",18,82,38059,86746,9,NA,NA,NA,NA,NA,3.95424
"995","acm","Afro-Asiatic","Semitic","Iraq","Asia","arabiciraqi","Afro-Asiatic","Semitic","Iraq","Asia","arabiciraqi",33,44,3581861,1858359.5,12.75,20.98478,21.292,20.15,9.0563,3.03706,7.17898
"996","hac","Indo-European","Iranian","Iraq","Asia","hawrami","Indo-European","Iranian","Iraq","Asia","hawrami",35.75,45.5,125763,137969,7,17.95,61.5,57.699,10.5591,5,4.64392
